Year,Month,wellAPI,Wellname,BHP,Qo,Qw,Qg,CompL,FlowDays,Type,TD,reservoir,long,lat
2012,8,2ECFC83950,Well073,15,42.27359,875.12633,14.17007,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2012,9,2ECFC83950,Well073,15,42.21089,1009.86358,14.36344,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2012,10,2ECFC83950,Well073,15,41.01766,962.33730,14.17213,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2012,11,2ECFC83950,Well073,15,40.95503,960.23788,14.15049,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,1,2ECFC83950,Well073,15,38.84260,980.61646,14.30066,187.00788,29.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2013,2,2ECFC83950,Well073,15,40.31766,1006.05161,28.29587,187.00788,28.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,3,2ECFC83950,Well073,15,40.83099,995.01980,28.21528,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,4,2ECFC83950,Well073,15,23.31631,898.62328,42.45777,187.00788,28.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2013,5,2ECFC83950,Well073,15,22.05896,876.68609,42.46352,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,6,2ECFC83950,Well073,15,22.38752,907.31636,41.89889,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,8,2ECFC83950,Well073,15,22.89084,904.82394,42.84086,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,9,2ECFC83950,Well073,15,22.78378,918.94563,56.85399,187.00788,28.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2013,10,2ECFC83950,Well073,15,22.97403,949.59305,42.99655,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2013,11,2ECFC83950,Well073,15,23.53436,949.64321,57.13976,187.00788,28.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2013,12,2ECFC83950,Well073,15,23.21750,925.56262,56.37045,187.00788,29.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2014,1,2ECFC83950,Well073,15,21.50505,859.56959,42.61481,187.00788,27.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2014,2,2ECFC83950,Well073,15,46.14022,1118.74243,28.38995,187.00788,28.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,3,2ECFC83950,Well073,15,48.72571,1142.20660,42.63502,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,5,2ECFC83950,Well073,15,54.44944,1013.01278,42.65736,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,6,2ECFC83950,Well073,15,56.39860,1019.61062,42.69503,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,7,2ECFC83950,Well073,15,46.04341,971.95755,28.33038,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,9,2ECFC83950,Well073,15,36.68215,1004.96449,14.20380,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2014,12,2ECFC83950,Well073,15,37.99652,946.74662,28.44463,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,1,2ECFC83950,Well073,15,36.11566,894.65471,28.45958,187.00788,29.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2015,3,2ECFC83950,Well073,15,42.44605,971.26551,28.03730,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,5,2ECFC83950,Well073,15,43.57822,879.77470,28.36796,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,6,2ECFC83950,Well073,15,43.14178,843.16810,14.24843,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,8,2ECFC83950,Well073,15,41.33012,839.95516,28.56019,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,9,2ECFC83950,Well073,15,42.46877,859.36812,28.05231,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,11,2ECFC83950,Well073,15,43.06631,882.85925,28.44700,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2015,12,2ECFC83950,Well073,15,43.14605,884.49391,28.49967,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2016,2,2ECFC83950,Well073,15,35.69118,1019.77068,28.25173,187.00788,29.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2016,3,2ECFC83950,Well073,15,31.67344,926.94301,13.67019,187.00788,29.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2016,6,2ECFC83950,Well073,15,31.72012,958.76572,14.12587,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2016,7,2ECFC83950,Well073,15,30.49136,972.99573,13.67019,187.00788,29.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2016,9,2ECFC83950,Well073,15,37.52499,960.53377,14.12587,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2016,10,2ECFC83950,Well073,15,37.23606,945.00351,14.12587,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,2,2ECFC83950,Well073,15,36.50671,854.46644,13.62137,187.00788,26.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2017,4,2ECFC83950,Well073,15,38.36782,843.42152,14.12587,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,5,2ECFC83950,Well073,15,38.95277,847.55729,14.12587,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,6,2ECFC83950,Well073,15,35.03548,936.37294,14.12587,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,8,2ECFC83950,Well073,15,24.59457,1051.43286,14.12587,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,9,2ECFC83950,Well073,15,24.23966,1045.12057,14.12587,187.00788,30.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2017,12,2ECFC83950,Well073,15,23.09353,938.17821,13.21452,187.00788,28.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2018,1,2ECFC83950,Well073,15,23.71257,1000.27443,13.21452,187.00788,28.99997,Producer,7777.231,Red,21.20646443,-33.18158620
2018,3,2ECFC83950,Well073,15,21.29242,932.21897,12.30317,187.00788,26.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2018,7,2ECFC83950,Well073,15,21.92606,951.63275,12.80441,187.00788,27.99998,Producer,7777.231,Red,21.20646443,-33.18158620
2018,8,2ECFC83950,Well073,15,34.18104,991.06434,14.04840,187.00788,31.00000,Producer,7777.231,Red,21.20646443,-33.18158620
2005,2,2ECFC839A0,Well081,15,30.72121,506.25998,14.37391,206.69292,26.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2005,3,2ECFC839A0,Well081,15,32.44526,509.58139,14.28758,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2005,4,2ECFC839A0,Well081,15,45.00986,485.73137,14.03954,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2005,8,2ECFC839A0,Well081,15,18.82681,480.71125,14.09397,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2005,10,2ECFC839A0,Well081,15,28.25341,475.28507,14.10055,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2006,6,2ECFC839A0,Well081,15,31.69643,338.71678,13.95783,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2006,11,2ECFC839A0,Well081,15,22.66846,284.61514,14.14156,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2006,12,2ECFC839A0,Well081,15,31.59309,291.15200,13.91232,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,2,2ECFC839A0,Well081,15,34.16488,277.11515,14.20901,206.69292,28.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,3,2ECFC839A0,Well081,15,33.02757,272.47747,14.26432,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,5,2ECFC839A0,Well081,15,33.92235,250.64846,14.10814,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,6,2ECFC839A0,Well081,15,33.48274,276.23259,14.46090,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,7,2ECFC839A0,Well081,15,33.31163,270.97728,14.38700,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,10,2ECFC839A0,Well081,15,30.19107,288.07315,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2007,11,2ECFC839A0,Well081,15,34.74908,264.34126,13.93584,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,2,2ECFC839A0,Well081,15,29.38424,266.33376,14.04088,206.69292,29.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,3,2ECFC839A0,Well081,15,37.78348,287.15443,14.14257,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,6,2ECFC839A0,Well081,15,37.16856,514.06014,14.14821,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,7,2ECFC839A0,Well081,15,38.36782,592.49978,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,9,2ECFC839A0,Well081,15,38.70957,624.42973,14.25169,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,10,2ECFC839A0,Well081,15,43.32257,604.00444,14.10077,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,11,2ECFC839A0,Well081,15,43.52966,627.71024,14.16817,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2008,12,2ECFC839A0,Well081,15,44.83618,568.34590,14.18234,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,1,2ECFC839A0,Well081,15,45.00458,538.17976,14.03790,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,3,2ECFC839A0,Well081,15,45.49965,630.67570,14.19232,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,4,2ECFC839A0,Well081,15,46.74584,656.33690,14.18695,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,5,2ECFC839A0,Well081,15,47.56311,644.95580,28.48504,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,6,2ECFC839A0,Well081,15,46.93873,605.19669,14.05555,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,7,2ECFC839A0,Well081,15,45.71472,569.24221,14.06407,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,8,2ECFC839A0,Well081,15,45.42458,596.19758,14.16890,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,9,2ECFC839A0,Well081,15,43.24452,583.48761,28.15073,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2009,10,2ECFC839A0,Well081,15,41.63040,551.13684,13.95448,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,11,2ECFC839A0,Well081,15,41.12066,627.73256,14.42972,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2009,12,2ECFC839A0,Well081,15,40.02955,589.18490,14.04684,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2010,1,2ECFC839A0,Well081,15,31.44903,582.43610,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2010,2,2ECFC839A0,Well081,15,36.17088,551.29411,14.00583,206.69292,28.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2010,3,2ECFC839A0,Well081,15,44.79763,582.36915,14.17015,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2010,5,2ECFC839A0,Well081,15,31.02904,573.08729,14.22165,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2010,8,2ECFC839A0,Well081,15,22.44244,461.31672,14.00056,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2010,12,2ECFC839A0,Well081,15,18.46363,765.58105,14.80937,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,1,2ECFC839A0,Well081,15,19.56942,717.95289,13.73427,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2011,3,2ECFC839A0,Well081,15,22.10157,727.50998,13.78791,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,4,2ECFC839A0,Well081,15,23.19052,706.66659,14.46724,206.69292,27.99999,Producer,7148.950,Red,21.23476434,-33.17720374
2011,5,2ECFC839A0,Well081,15,24.53025,840.31815,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,6,2ECFC839A0,Well081,15,24.80490,830.64616,14.28403,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,9,2ECFC839A0,Well081,15,24.36461,948.97049,14.03049,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,10,2ECFC839A0,Well081,15,23.53402,908.28601,14.28474,206.69292,28.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2011,11,2ECFC839A0,Well081,15,25.91191,834.86899,14.19362,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2011,12,2ECFC839A0,Well081,15,25.54473,822.54032,14.34231,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2012,1,2ECFC839A0,Well081,15,26.29139,838.82060,14.05860,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,3,2ECFC839A0,Well081,15,25.26270,724.84528,14.54766,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2012,4,2ECFC839A0,Well081,15,25.08585,721.70047,14.44581,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,6,2ECFC839A0,Well081,15,24.83635,724.71196,14.30214,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,7,2ECFC839A0,Well081,15,23.28446,678.48325,14.52584,206.69292,27.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2012,8,2ECFC839A0,Well081,15,25.03140,742.59824,14.41446,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,9,2ECFC839A0,Well081,15,25.28293,763.02572,14.55930,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,10,2ECFC839A0,Well081,15,24.72909,726.02057,14.24037,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2012,12,2ECFC839A0,Well081,15,24.85285,754.50710,14.31164,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2013,1,2ECFC839A0,Well081,15,23.26620,741.28692,14.51445,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2013,2,2ECFC839A0,Well081,15,13.95439,428.94567,13.62576,206.69292,15.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2013,4,2ECFC839A0,Well081,15,21.57194,646.54186,13.84200,206.69292,27.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2013,5,2ECFC839A0,Well081,15,23.11403,707.54598,14.41952,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2013,6,2ECFC839A0,Well081,15,23.17374,735.12266,14.45678,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2013,7,2ECFC839A0,Well081,15,22.57432,641.48690,14.08283,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2013,9,2ECFC839A0,Well081,15,23.45259,699.77465,14.23531,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2013,10,2ECFC839A0,Well081,15,23.23576,716.43602,14.49547,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2013,11,2ECFC839A0,Well081,15,23.93900,686.86526,13.78540,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2013,12,2ECFC839A0,Well081,15,22.95171,686.00104,14.31826,206.69292,28.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2014,2,2ECFC839A0,Well081,15,22.51975,689.98023,14.04879,206.69292,26.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2014,4,2ECFC839A0,Well081,15,24.38977,714.18260,28.08995,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2014,6,2ECFC839A0,Well081,15,20.90522,642.99393,14.22717,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2014,9,2ECFC839A0,Well081,15,10.86459,503.16644,15.25005,206.69292,27.99999,Producer,7148.950,Red,21.23476434,-33.17720374
2015,1,2ECFC839A0,Well081,15,14.16424,582.58130,13.83067,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2015,3,2ECFC839A0,Well081,15,16.42248,460.46113,14.18545,206.69292,24.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2015,5,2ECFC839A0,Well081,15,15.00626,405.79432,14.04233,206.69292,20.99999,Producer,7148.950,Red,21.23476434,-33.17720374
2015,11,2ECFC839A0,Well081,15,20.90103,630.83100,14.22432,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2015,12,2ECFC839A0,Well081,15,21.30621,616.66266,13.67149,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2016,1,2ECFC839A0,Well081,15,20.42158,658.23638,13.89803,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2016,4,2ECFC839A0,Well081,15,19.57765,671.45362,14.12587,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2016,6,2ECFC839A0,Well081,15,19.54935,673.96745,14.12587,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2016,8,2ECFC839A0,Well081,15,17.93772,651.76134,13.67019,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2016,9,2ECFC839A0,Well081,15,19.15749,655.41064,13.65500,206.69292,28.99998,Producer,7148.950,Red,21.23476434,-33.17720374
2016,10,2ECFC839A0,Well081,15,19.53756,600.49067,13.67019,206.69292,29.99997,Producer,7148.950,Red,21.23476434,-33.17720374
2017,1,2ECFC839A0,Well081,15,20.32622,584.62556,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,2,2ECFC839A0,Well081,15,20.38796,597.29622,14.12587,206.69292,28.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,4,2ECFC839A0,Well081,15,22.24076,567.87520,14.12587,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,5,2ECFC839A0,Well081,15,23.27371,540.03083,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,7,2ECFC839A0,Well081,15,24.11918,558.07142,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,9,2ECFC839A0,Well081,15,25.95950,558.53483,14.12587,206.69292,30.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2017,12,2ECFC839A0,Well081,15,24.29002,562.69015,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2018,1,2ECFC839A0,Well081,15,24.20338,589.49549,14.12587,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2018,5,2ECFC839A0,Well081,15,22.84032,578.77381,14.08941,206.69292,31.00000,Producer,7148.950,Red,21.23476434,-33.17720374
2005,1,2ECFC839AA,Well082,15,171.62244,110.01439,70.59260,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2005,2,2ECFC839AA,Well082,15,158.69406,162.45756,70.43491,78.74016,25.99999,Producer,7942.914,Red,21.24444470,-33.18257232
2005,5,2ECFC839AA,Well082,15,96.23810,166.68690,42.37938,78.74016,27.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2005,6,2ECFC839AA,Well082,15,118.13934,160.46734,42.56493,78.74016,27.99999,Producer,7942.914,Red,21.24444470,-33.18257232
2005,7,2ECFC839AA,Well082,15,123.39383,237.97382,56.55554,78.74016,27.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2005,10,2ECFC839AA,Well082,15,215.13776,203.18567,70.63799,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2005,11,2ECFC839AA,Well082,15,249.00296,223.22235,56.48681,78.74016,28.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2005,12,2ECFC839AA,Well082,15,214.24501,249.53243,70.75866,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2006,1,2ECFC839AA,Well082,15,196.51385,258.04215,42.30073,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2006,2,2ECFC839AA,Well082,15,149.48399,194.07796,14.10573,78.74016,22.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2006,3,2ECFC839AA,Well082,15,156.34228,264.57924,28.43068,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2006,4,2ECFC839AA,Well082,15,153.32452,316.70311,42.33707,78.74016,28.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2006,5,2ECFC839AA,Well082,15,149.71160,267.97118,42.38162,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2006,6,2ECFC839AA,Well082,15,109.40490,196.17429,28.24199,78.74016,24.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2006,7,2ECFC839AA,Well082,15,180.37948,180.37948,56.46028,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2006,9,2ECFC839AA,Well082,15,162.79068,214.95912,42.34760,78.74016,27.99999,Producer,7942.914,Red,21.24444470,-33.18257232
2006,10,2ECFC839AA,Well082,15,135.17809,240.17689,42.36106,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2006,11,2ECFC839AA,Well082,15,114.86655,258.60665,56.38716,78.74016,28.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2006,12,2ECFC839AA,Well082,15,122.43413,329.43616,42.52064,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2007,1,2ECFC839AA,Well082,15,108.62091,318.28450,28.36565,78.74016,26.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2007,2,2ECFC839AA,Well082,15,109.23372,337.74566,28.19780,78.74016,26.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2007,3,2ECFC839AA,Well082,15,85.15586,301.51485,28.33274,78.74016,23.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2007,5,2ECFC839AA,Well082,15,110.29886,344.13244,28.31006,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2007,6,2ECFC839AA,Well082,15,107.32297,364.01943,28.19060,78.74016,28.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2007,8,2ECFC839AA,Well082,15,81.19532,291.67856,14.02702,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2007,10,2ECFC839AA,Well082,15,61.64011,257.25309,14.12587,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2007,11,2ECFC839AA,Well082,15,63.39496,257.34588,14.09650,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,1,2ECFC839AA,Well082,15,66.12413,263.23700,14.14322,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,2,2ECFC839AA,Well082,15,90.36500,280.57385,28.38389,78.74016,29.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,3,2ECFC839AA,Well082,15,78.69360,239.85808,28.27725,78.74016,26.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2008,4,2ECFC839AA,Well082,15,89.69684,268.46326,14.08701,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,5,2ECFC839AA,Well082,15,106.38092,316.63968,28.10752,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,6,2ECFC839AA,Well082,15,94.02841,319.69661,14.07815,78.74016,27.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,7,2ECFC839AA,Well082,15,108.23743,376.94314,28.26551,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,8,2ECFC839AA,Well082,15,120.89211,472.86447,42.42245,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,9,2ECFC839AA,Well082,15,112.32966,412.29376,42.28053,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,10,2ECFC839AA,Well082,15,107.58613,389.06146,42.14313,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2008,11,2ECFC839AA,Well082,15,99.91987,347.52004,42.34028,78.74016,27.99999,Producer,7942.914,Red,21.24444470,-33.18257232
2008,12,2ECFC839AA,Well082,15,105.93658,352.91297,42.23362,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2009,1,2ECFC839AA,Well082,15,101.20908,339.68296,42.61853,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2009,3,2ECFC839AA,Well082,15,101.44646,390.03330,42.45316,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2009,4,2ECFC839AA,Well082,15,100.10437,409.86128,42.41846,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2009,5,2ECFC839AA,Well082,15,100.42792,459.45774,42.28959,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2009,6,2ECFC839AA,Well082,15,102.70625,470.05437,28.30199,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2009,7,2ECFC839AA,Well082,15,81.28865,347.66531,28.08629,78.74016,24.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2009,8,2ECFC839AA,Well082,15,97.11056,488.70573,42.48589,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2009,9,2ECFC839AA,Well082,15,91.89617,482.76961,42.40759,78.74016,28.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2009,10,2ECFC839AA,Well082,15,71.18641,425.22854,28.29609,78.74016,27.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2009,11,2ECFC839AA,Well082,15,72.38309,591.02371,42.40708,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2009,12,2ECFC839AA,Well082,15,70.93076,372.85726,28.19447,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2010,1,2ECFC839AA,Well082,15,63.86183,390.12621,28.40061,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2010,2,2ECFC839AA,Well082,15,53.02756,405.28208,28.35503,78.74016,28.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2010,3,2ECFC839AA,Well082,15,56.89434,410.27144,28.39451,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2010,5,2ECFC839AA,Well082,15,56.36275,335.04526,14.06460,78.74016,26.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2010,6,2ECFC839AA,Well082,15,56.55165,322.97276,14.11174,78.74016,25.99998,Producer,7942.914,Red,21.24444470,-33.18257232
2010,7,2ECFC839AA,Well082,15,62.76010,364.00855,14.09488,78.74016,28.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2010,8,2ECFC839AA,Well082,15,68.76585,372.84969,28.33701,78.74016,31.00000,Producer,7942.914,Red,21.24444470,-33.18257232
2010,10,2ECFC839AA,Well082,15,60.18939,364.89817,28.16154,78.74016,29.99997,Producer,7942.914,Red,21.24444470,-33.18257232
2010,11,2ECFC839AA,Well082,15,66.92144,405.94801,28.35745,78.74016,30.00000,Producer,7942.914,Red,21.24444470,-33.18257232
